CAMELS_site	lat	lon	GOF_stat	seJack	seBoot	p05	p50	p95	score	biasJack	biasBoot	seJab	cor
1047000.0	44.9874	-70.1621	NSE	0.01414495370133655	0.014137513858153579	0.6845174238616362	0.7102002103368787	0.7310767278966027	0.7080550999048622	-0.002402173137814767	0.0014282074133735723	0.04728223589015072	0.8487771028412214
1047000.0	44.9874	-70.1621	KGE	0.021629327436168615	0.020132661077272983	0.6952102474439354	0.7267868049812742	0.7591506671432231	0.7262029493998983	-0.003272189981332385	0.0008182197051567197	0.06567296979542436	0.8487771028412214
1047000.0	44.9874	-70.1621	mKGE	0.009814343146158675	0.010139293380122372	0.7508196364775155	0.7670754441498302	0.7839775933084094	0.766807081529336	-0.004022480120460359	0.00035323644522111675	0.033199156322356975	0.8487771028412214
1047000.0	44.9874	-70.1621	MFM	0.003563408456904594	0.005942729239377818	0.7760913067241203	0.7874527666687918	0.7972772998084654	0.7867102044346874	0.017641135694592025	0.0006354443321104908	0.023889412509337377	0.8487771028412214
1047000.0	44.9874	-70.1621	RMSE	0.09567795193666101	0.09354118206521425	1.6828196401966096	1.8255026926792801	1.9918492776144157	1.8301034599425041	0.002957872873068812	-0.001301483943041859	0.3135446345044006	0.8487771028412214
1047000.0	44.9874	-70.1621	NRMSE	0.0354687877231576	0.034924728815377164	0.7926622483526371	0.8460691540516774	0.9077896066720469	0.8480122220480302	-0.0003694546816196409	0.000182245822361371	0.12240780008887106	0.8487771028412214
1052500.0	44.9617	-71.172	NSE	0.016447002328660955	0.015774141246339694	0.7069636541669827	0.7357187396498415	0.7590595423504705	0.7345065773913991	-0.0009031710423879069	0.00013277857990601216	0.052126147938267316	0.8684422655415253
1052500.0	44.9617	-71.172	KGE	0.016935097124570937	0.016415446609622773	0.6715737333648358	0.6983339232301535	0.7256370376493673	0.6982513347022685	-0.00029665907077469633	-0.000498124668135369	0.054932982755965906	0.8684422655415253
1052500.0	44.9617	-71.172	mKGE	0.011897937417659807	0.011741251697920374	0.7268873457627991	0.7472925105747525	0.7655263761514625	0.7475847661858144	-0.0011564678453608312	-0.0008384050053010794	0.03893260770372504	0.8684422655415253
1052500.0	44.9617	-71.172	MFM	0.008581016529803387	0.005464755345556187	0.7782308310639359	0.7865078676767767	0.7960311860151715	0.7814809808325041	0.09100553928655608	0.005372041315097831	0.01896466017799034	0.8684422655415253
1052500.0	44.9617	-71.172	RMSE	0.06200723655570927	0.06055721688872667	1.7482252054026544	1.8384990625439006	1.9490302051778459	1.8389267561900051	-0.005968650691533517	0.003217094465403969	0.2022470344906637	0.8684422655415253
1052500.0	44.9617	-71.172	NRMSE	0.02666977732173119	0.02569229143590915	0.7637474408106156	0.8052065201787472	0.852153255450516	0.8057485265235508	-0.0007308525558357148	7.609679798625812e-05	0.08831229148071136	0.8684422655415253
1054200.0	44.3107	-71.0587	NSE	0.02166761842391011	0.021421010622213073	0.49097813367510956	0.5262561144965952	0.5611262060997132	0.524892734812118	-0.00018368556351222587	0.001582937124309125	0.07168516520608295	0.7322020224488536
1054200.0	44.3107	-71.0587	KGE	0.025371213553641254	0.02456501408635951	0.5122014696259676	0.5544978211713734	0.5943124858076495	0.55169783830946	-0.00044341268510006415	0.0018453366868563803	0.0834313092661111	0.7322020224488536
1054200.0	44.3107	-71.0587	mKGE	0.020195750104963165	0.01964456061497726	0.6091823387678027	0.6442689174334404	0.6743400909695726	0.64246768372389	-0.0007785082047414571	0.0008596504522617732	0.06682488635011523	0.7322020224488536
1054200.0	44.3107	-71.0587	MFM	0.007721042619616546	0.008976816780730881	0.7276535429867336	0.748466655893137	0.7587756605191598	0.7486897663154723	0.000200663092975506	-0.0014204648485834914	0.03226942164664941	0.7322020224488536
1054200.0	44.3107	-71.0587	RMSE	0.21157828013601665	0.20972158606554994	3.293790522199987	3.6184393916213047	3.9789681864126956	3.6306231330525884	-0.008135237244308868	-0.00409512111207011	0.7195157665361973	0.7322020224488536
1054200.0	44.3107	-71.0587	NRMSE	0.055763729814102964	0.05513056607589829	1.2372352755111504	1.3271516158419507	1.4193781253868696	1.3273917815571552	-0.004401443738387689	-0.0003872009026253398	0.1847290822610447	0.7322020224488536
1055000.0	44.7516	-70.6263	NSE	0.027938822260246354	0.02675132509670643	0.5283071258635696	0.5754765105471185	0.6160796970484977	0.5735402406454796	4.1886084045539285e-05	0.001152184395380007	0.09079331132255021	0.7636288431389068
1055000.0	44.7516	-70.6263	KGE	0.02219368985401219	0.021850408349689925	0.6181957714743651	0.6517092807622968	0.688729458819576	0.6499138332950936	-0.0009211502705315233	0.0028402062834166353	0.07301449767699328	0.7636288431389068
1055000.0	44.7516	-70.6263	mKGE	0.016651203461652674	0.016001541425691785	0.6828653871274664	0.710374060307341	0.7360286759528011	0.7092966827339634	-0.0015593242573097577	0.0010082760900684828	0.05460151772853316	0.7636288431389068
1055000.0	44.7516	-70.6263	MFM	0.02168313862248281	0.011365066016786132	0.7479872574797422	0.7691519572421377	0.7854798133200943	0.7689862683029747	-0.010193514298432738	-0.0008986152123772184	0.03924468447558717	0.7636288431389068
1055000.0	44.7516	-70.6263	RMSE	0.17466154365449463	0.17049030679329172	2.351083569644244	2.6053101593129777	2.8956041793737115	2.6084541484188826	-0.009486506943680695	0.0017712974451487007	0.5700276961408197	0.7636288431389068
1055000.0	44.7516	-70.6263	NRMSE	0.06160959044299848	0.05874505852302116	1.0806897514700569	1.1779891258769652	1.2764017263013576	1.1759225247307599	-0.004647564031536211	0.0017939288909649687	0.20094584681960295	0.7636288431389068
1057000.0	44.3434	-70.6004	NSE	0.02610024893311234	0.026085402674458635	0.7151249978937426	0.7670484273763638	0.8005221193525123	0.7645075613469159	-0.002294617173844271	-0.0008161006740381449	0.09014343259947828	0.878451015970881
1057000.0	44.3434	-70.6004	KGE	0.009653691203399829	0.010529000814733633	0.849780042722314	0.8671912167441814	0.8833686450091471	0.870097046015042	-0.0050491041543191395	-0.0031151041546886304	0.033735333643338944	0.878451015970881
1057000.0	44.3434	-70.6004	mKGE	0.009317287395740751	0.010642303508495859	0.8524798954344228	0.8729745471918239	0.887729954192455	0.8751444392710174	-0.004552384377994212	-0.003092776416250609	0.03665290986145735	0.878451015970881
1057000.0	44.3434	-70.6004	MFM	0.00849102639163421	0.006192598133126015	0.7952275720814757	0.8050084945810126	0.8164658037056726	0.8026805261177106	0.004556333025374948	0.002604660777162926	0.020617901646784925	0.878451015970881
1057000.0	44.3434	-70.6004	RMSE	0.08830020127046208	0.08557126806945754	1.3131373934544084	1.446841215271946	1.5923430481601883	1.448387651037476	-0.003026746856007012	-0.0004837029068585075	0.2826086408336923	0.878451015970881
1057000.0	44.3434	-70.6004	NRMSE	0.03769259981148782	0.03601088985329951	0.7215508348742713	0.776370939864827	0.8363554874695609	0.7791141820960773	-0.0011325159076529534	-0.0015273788628472618	0.11648359805776955	0.878451015970881
1073000.0	43.1575	-71.0057	NSE	0.031055793873035187	0.030249436519131485	0.7063640254652981	0.7642295928926405	0.8080842610587985	0.7644567276044117	-0.004689514048628274	-0.002281770927682225	0.1054577406952049	0.8748613821557836
1073000.0	43.1575	-71.0057	KGE	0.01985908950054813	0.01882503881400576	0.799822846935637	0.8337310400309605	0.8617342983490265	0.8363115431577437	-0.0043803410494230866	-0.0034450422152776383	0.06510028406052357	0.8748613821557836
1073000.0	43.1575	-71.0057	mKGE	0.020119721375032838	0.01941869155481077	0.784693471606322	0.8180201758352978	0.848088548029116	0.8183935095963095	-0.0034562603170140704	-0.0011638816605998858	0.06530376272662318	0.8748613821557836
1073000.0	43.1575	-71.0057	MFM	0.01813623991190061	0.013360733511986614	0.7625710906146004	0.7907993110117127	0.8061534737726757	0.7920229309368265	-0.00299516690845103	-0.004372653661002812	0.043580620773165046	0.8748613821557836
1073000.0	43.1575	-71.0057	RMSE	0.10270609208014013	0.10499347290451057	1.2005933385983554	1.3715863043005858	1.5454160641273884	1.3768654122037278	-0.0016400070690194557	-0.005489060215531527	0.33863432945335337	0.8748613821557836
1073000.0	43.1575	-71.0057	NRMSE	0.0435293104286866	0.043294876244910525	0.7469246268576666	0.8160924199418556	0.8931274462218913	0.8208576130142866	0.0001578205112698905	-0.0035401675368960106	0.1465618254770586	0.8748613821557836
1078000.0	43.5619	-71.893	NSE	0.029396906496331244	0.02949655082646142	0.7027788641086073	0.7587696304686313	0.7974529679157628	0.7532540918416941	-0.004508613312521059	0.002048253828672131	0.10014059930590749	0.8726605828956382
1078000.0	43.5619	-71.893	KGE	0.00960487292243079	0.011635053194322485	0.8432661973962686	0.8632770478080942	0.8811996347763935	0.8652688044175576	-0.007318057648992626	-0.0021959248765789363	0.038347346866386516	0.8726605828956382
1078000.0	43.5619	-71.893	mKGE	0.009955232171791291	0.011900519531759626	0.8473978948778642	0.8685065909144485	0.8853023783931154	0.8697447050474868	-0.006515707025833595	-0.0020066588951688225	0.03925121396985593	0.8726605828956382
1078000.0	43.5619	-71.893	MFM	0.01621613876098417	0.014894078440281991	0.7727969605842419	0.7867501483695052	0.8223358855934323	0.7851282965610424	0.011018258095286115	0.006237421187134884	0.05080351162039717	0.8726605828956382
1078000.0	43.5619	-71.893	RMSE	0.08324597830628622	0.07983451295350223	1.1025049782679355	1.2258465587355494	1.3646175684959156	1.2405812063659232	0.0042556353031926175	-0.010321368134877051	0.2642987223596719	0.8726605828956382
1078000.0	43.5619	-71.893	NRMSE	0.03553828563928561	0.034094565281525435	0.6581010885822028	0.709295439935159	0.7697537149433173	0.7149376364750315	0.0009578075700440447	-0.004244190241935786	0.11318010323205624	0.8726605828956382
1118300.0	41.4874	-71.8398	NSE	0.021353384003558556	0.020600474739324335	0.6995708479805853	0.7386655582655538	0.7665115260942814	0.7382273519796482	-0.0021244455617929203	-0.0019243063214455791	0.06726907665574107	0.8613859971437229
1118300.0	41.4874	-71.8398	KGE	0.03120483116596246	0.02801478408258132	0.7158641987238692	0.7621519006047806	0.8069554972359463	0.7641237576764293	-0.00023331762118627974	-0.0022740886423191498	0.08976827906541227	0.8613859971437229
1118300.0	41.4874	-71.8398	mKGE	0.019133428751399322	0.016829928232582076	0.7704033495590138	0.7991546024617475	0.8264895790549831	0.8020470973697961	-0.0025245409966022647	-0.002851317924005725	0.055921716660706985	0.8613859971437229
1118300.0	41.4874	-71.8398	MFM	0.01499931637684796	0.0069892930787254235	0.7878341201595254	0.7970483508429722	0.8112365226389697	0.7955241509833416	-0.04109374115074693	0.002322143945752031	0.02508048485754366	0.8613859971437229
1118300.0	41.4874	-71.8398	RMSE	0.09010945828799967	0.08750375536678796	1.3563581898870567	1.4944892862023207	1.6440894182707246	1.4919734348229616	-0.007234839578410757	0.003787695097330568	0.2867323286735483	0.8613859971437229
1118300.0	41.4874	-71.8398	NRMSE	0.02968876388588463	0.028570594140995276	0.6577003454190946	0.703168209152628	0.7492879266959396	0.7033486961912699	-0.0009415309329116051	-0.00015603969789534933	0.09021819375529352	0.8613859971437229
1121000.0	41.8738	-72.173	NSE	0.020383524611048146	0.02059216471334213	0.6936471688203899	0.7287987310970306	0.760223178929526	0.7285483485607807	-0.00022546727073124995	-0.00035574480465283553	0.06874012710902758	0.855672255424304
1121000.0	41.8738	-72.173	KGE	0.024131714030907237	0.022875834564872594	0.7203424132129226	0.7586316167163946	0.7935028713539277	0.7577511552933915	0.0010997191768937764	-0.0003324235702530931	0.07830825540442381	0.855672255424304
1121000.0	41.8738	-72.173	mKGE	0.017521424921514737	0.0165691814958842	0.7721553597542254	0.8018025420641199	0.8260294470714864	0.8010060810428359	-0.0004068440809975593	-0.00015883867914023853	0.05611403510667353	0.855672255424304
1121000.0	41.8738	-72.173	MFM	0.011996681514701917	0.011214644710260435	0.7791623254044198	0.7924407699200058	0.8155995947191962	0.7902421956605317	-0.008233427344404576	0.004014301282028732	0.04187240748435839	0.855672255424304
1121000.0	41.8738	-72.173	RMSE	0.09990234053226757	0.09849172410349087	1.2779069467441526	1.4291937244773174	1.6029073293946832	1.4340003938368986	-0.006645777726646651	-0.0010986426615242628	0.3349838905289214	0.855672255424304
1121000.0	41.8738	-72.173	NRMSE	0.03839753712665838	0.03774005941265063	0.7228758315573627	0.7852069520406774	0.8495606320377154	0.7870807708702933	-0.0016547282462933133	-0.0026101218475940158	0.12341538418354374	0.855672255424304
1123000.0	41.7506	-72.0513	NSE	0.020051973583426697	0.01980294624537595	0.7343557123761476	0.7684809075815909	0.7983502673212338	0.7690213323822195	-0.0012578471212406628	-0.0013455626439177193	0.06329439677824583	0.8770542818249317
1123000.0	41.7506	-72.0513	KGE	0.017284714148593023	0.01725683788342762	0.8000639728465851	0.830018546452149	0.8561438600684024	0.8307365775137683	-0.001634401146630493	-0.0015677001517241385	0.05641557566790061	0.8770542818249317
1123000.0	41.7506	-72.0513	mKGE	0.01268209399056063	0.012689584438772206	0.8179981549903339	0.8392736657786338	0.8594288498960209	0.8405378574725464	-0.0022093735346495613	-0.0014495397777927188	0.04120809615279815	0.8770542818249317
1123000.0	41.7506	-72.0513	MFM	0.014398086011956872	0.009282552078062684	0.8014495863436111	0.8120787527674099	0.8304276657281948	0.8103758392143161	0.011685786937034481	0.004060374251762866	0.03104049178119698	0.8770542818249317
1123000.0	41.7506	-72.0513	RMSE	0.05690261851286094	0.0585940985333026	1.0855914196957306	1.182375211113928	1.2774187973432822	1.1812515011769398	-0.004961693635551656	0.0014193700111937435	0.1917352914732758	0.8770542818249317
1123000.0	41.7506	-72.0513	NRMSE	0.02791610935945134	0.02854777508070743	0.6221552850190704	0.6699197657442008	0.7179728865810183	0.6706758357748956	-0.0002968361422928112	-0.0001963422418356231	0.0939235277970812	0.8770542818249317
1134500.0	44.5715	-71.8023	NSE	0.02018211327412992	0.018797235795885534	0.6717958459650274	0.7029004117482586	0.7336636978347754	0.7028428076341255	-0.000841100826611707	-0.00023343480953219586	0.06109043029194349	0.8423018311385555
1134500.0	44.5715	-71.8023	KGE	0.023167384061090535	0.023143963337776147	0.7205746886689139	0.7587611463904627	0.7954523746895478	0.7606445307299016	-0.0018232627361705056	-0.002043501295388772	0.07482627995803817	0.8423018311385555
1134500.0	44.5715	-71.8023	mKGE	0.013660674880301938	0.014109960247817474	0.777488923023673	0.8004885720281024	0.8218844178879804	0.8030708292844179	-0.003318335993198085	-0.0027817373433680626	0.044364072645711995	0.8423018311385555
1134500.0	44.5715	-71.8023	MFM	0.013530444454106436	0.008988569956726734	0.7865793121483827	0.80392827464636	0.812902989463195	0.8060548806151043	0.04941228531896136	-0.004332497817522762	0.027406456654964433	0.8423018311385555
1134500.0	44.5715	-71.8023	RMSE	0.07412216214796151	0.0715504273293356	1.5004854334642268	1.6127644477328906	1.737277058188249	1.612657219034695	-0.004935576599246039	0.002550571664255097	0.23929176845242767	0.8423018311385555
1134500.0	44.5715	-71.8023	NRMSE	0.03417907074406878	0.033645168678122346	0.7384356892711841	0.7913325124451325	0.8507450949459698	0.7905867941169439	-0.0013327502365009236	0.0024252966684151778	0.11463474249894388	0.8423018311385555
1137500.0	44.2539	-71.4741	NSE	0.022155493772676064	0.022129270884132312	0.5771594382239559	0.6134516837970913	0.6478459511294402	0.6145074216669841	-0.0008501803674568764	-0.0014616985771245261	0.0726501589504794	0.7898132037116523
1137500.0	44.2539	-71.4741	KGE	0.02082422590114126	0.02051671887705346	0.6621655354019829	0.6977539086144605	0.7308842303851737	0.6962643111102118	-0.001534065473836277	0.0003676496226974191	0.06936549985501173	0.7898132037116523
1137500.0	44.2539	-71.4741	mKGE	0.014172790524437862	0.014443154900982318	0.7221831233133149	0.747212636572238	0.7693826379161085	0.7474793374273894	-0.0017810730144732778	-0.0009854904011646903	0.048378704798178	0.7898132037116523
1137500.0	44.2539	-71.4741	MFM	0.015559827060837002	0.007451407211160892	0.788348471527856	0.8061218964836596	0.8117480343743759	0.8092781708892696	-0.017413613237650227	-0.005685495013738717	0.02532120432998464	0.7898132037116523
1137500.0	44.2539	-71.4741	RMSE	0.08730612070878331	0.0893951830456201	1.8953902519067891	2.04343093627204	2.1901102511540707	2.0377258697690768	-0.005295135169618881	0.007149409708565813	0.29840522606766595	0.7898132037116523
1137500.0	44.2539	-71.4741	NRMSE	0.02920406406555418	0.02923938720021728	0.7967060379190019	0.8421013202186349	0.891282614330574	0.8410747547617858	-0.0014962857172128308	0.0019595419974717254	0.09618268365030756	0.7898132037116523
1139000.0	44.2184	-72.2121	NSE	0.01880907499504365	0.017815435073479713	0.6675243274122918	0.6978440968642928	0.7259625623566137	0.6980539208007887	-0.0006204752765002208	-0.0006018495553695713	0.05860825641782725	0.8377330830847067
1139000.0	44.2184	-72.2121	KGE	0.02034059672478075	0.019691006294549753	0.7306785478522261	0.764184016664879	0.7947113207606359	0.7649624202141088	-0.00040233621748009263	-0.0009745853255946901	0.06581129392616165	0.8377330830847067
1139000.0	44.2184	-72.2121	mKGE	0.013762461840058556	0.01297810865041032	0.7770242510977705	0.8004068237941657	0.8193705048869514	0.8011783505952599	-0.0013853483294853364	-0.0013687501457226858	0.04279575384440492	0.8377330830847067
1139000.0	44.2184	-72.2121	MFM	0.01622789416434245	0.01187419637979825	0.7851398593196184	0.8127602282095305	0.8252612501557048	0.8122987428318931	-0.0011272132812210067	-0.0015526023036540604	0.04617443819860092	0.8377330830847067
1139000.0	44.2184	-72.2121	RMSE	0.05952045563557309	0.057900547305438206	0.9363454333867092	1.0283446750254712	1.1228652268211403	1.026309868146086	-0.004536276168340736	0.001715915943031332	0.18777006532868015	0.8377330830847067
1139000.0	44.2184	-72.2121	NRMSE	0.024424598558208697	0.023091653220998914	0.5975200077754439	0.63654423126279	0.6749182518531636	0.6367578569962559	-0.00110431322453175	-0.0006808972603228325	0.07582098030237848	0.8377330830847067
1139800.0	44.0948	-72.3659	NSE	0.03718975480594968	0.03641912343113968	0.5322892823320575	0.5944889615166602	0.6518685086947398	0.5960339356510825	-0.001825291621292413	-0.0022306583625408827	0.1230259259224518	0.7904079339679854
1139800.0	44.0948	-72.3659	KGE	0.017181706658837528	0.017074758207418952	0.7534389286222993	0.7827835105624077	0.8105595193865915	0.7863814085321776	-0.004062528110552854	-0.003725471842380479	0.055683301711216264	0.7904079339679854
1139800.0	44.0948	-72.3659	mKGE	0.016790278977039896	0.016171906662180796	0.759084141939036	0.7855157696856129	0.811585175644644	0.787818983714691	-0.002760216355979561	-0.002283684673050068	0.052761106228864575	0.7904079339679854
1139800.0	44.0948	-72.3659	MFM	0.01804299658240331	0.017170741052213955	0.7391273647325489	0.7629832681517607	0.7956441542655119	0.7656042186936217	-0.05742428527957133	-0.0010673887474872412	0.06844572907231154	0.7904079339679854
1139800.0	44.0948	-72.3659	RMSE	0.0750018216235327	0.07120700681046908	1.113806877410762	1.2337359339687477	1.3468980918760574	1.2321946675778768	-0.004296396795011814	0.0006273897537678597	0.22876107014124372	0.7904079339679854
1139800.0	44.0948	-72.3659	NRMSE	0.03501815941636267	0.03404515906038456	0.6353250381483779	0.6902937301132959	0.746349668799857	0.6912955800755647	-0.00045108469321519795	-0.0009905819661454318	0.1096449858298456	0.7904079339679854
1142500.0	44.0028	-72.6625	NSE	0.023442575186212226	0.023646156538024557	0.6240191511276504	0.6661995064301506	0.7030016338617701	0.6650461768152812	-0.00048737103321661035	0.0004220003415915663	0.07823440477377898	0.817035736735386
1142500.0	44.0028	-72.6625	KGE	0.02545986381666442	0.023537319230110126	0.7256798155783938	0.769144731257573	0.803504324402635	0.7690261038245698	-0.0018213314762252075	-0.0010889567868144212	0.07638241118410175	0.817035736735386
1142500.0	44.0028	-72.6625	mKGE	0.02008971584495049	0.019099191457221366	0.7475609863588458	0.7825698733911807	0.8104258441021872	0.7828719785005713	-0.001789993829855674	-0.0015821658070106492	0.0633491932121891	0.817035736735386
1142500.0	44.0028	-72.6625	MFM	0.056453675417745	0.032011740937907186	0.72658632256577	0.7795352711134206	0.8221124366487391	0.7795859983947296	-0.0747785890149425	-0.001007157198306463	0.1053324353152849	0.817035736735386
1142500.0	44.0028	-72.6625	RMSE	0.08272117646095066	0.0811768769448475	1.1564424528900084	1.2810907104391984	1.4175753715330748	1.2810084331641731	-0.005431974815109708	0.0012594346643381993	0.26232509126883397	0.817035736735386
1142500.0	44.0028	-72.6625	NRMSE	0.03362665329964532	0.03233279247531704	0.6675401218857311	0.7181601968460921	0.7774177247352946	0.7212364823595173	-0.0013430530129782126	-0.0021549615373018804	0.11376210960190639	0.817035736735386
1144000.0	43.8857	-72.6613	NSE	0.02900633349324256	0.029621533139542775	0.6415158077571527	0.6979871279503882	0.7385582099258113	0.6964605516958342	-0.00022418584506500583	-0.0014240458650444099	0.10255405490429192	0.8371180263942003
1144000.0	43.8857	-72.6613	KGE	0.014384290102652525	0.013258765009181954	0.780317515142164	0.8024779815688496	0.8234616939759096	0.8056897939659944	-0.002378362137292478	-0.0029334793199199405	0.043426469312563276	0.8371180263942003
1144000.0	43.8857	-72.6613	mKGE	0.01046309839204728	0.010674687005615009	0.7980784188430888	0.8156661657726395	0.8339869826673614	0.8185343824736022	-0.002486023892551703	-0.002647747235204667	0.03574595188177248	0.8371180263942003
1144000.0	43.8857	-72.6613	MFM	0.027124345235304662	0.014339596203590686	0.7857686254228182	0.8003720320934424	0.8284526035162899	0.7968535673644905	0.028555300618108292	0.00789562673107369	0.047938724246780536	0.8371180263942003
1144000.0	43.8857	-72.6613	RMSE	0.08315856129344443	0.08358688825791097	1.1480418604547562	1.2679074344560095	1.4214844128278605	1.2711277213605214	-0.005822365049348521	0.003501619737553696	0.2822119090118865	0.8371180263942003
1144000.0	43.8857	-72.6613	NRMSE	0.03322098463777796	0.031657243295722705	0.637232294867086	0.6835922536417914	0.7394050947468223	0.6857793934627617	-0.001936300741995467	-0.00042998049723486087	0.10457050450053247	0.8371180263942003
1162500.0	42.7541	-72.1415	NSE	0.024244435020991068	0.024629246475217036	0.7073075704501995	0.7513921050595345	0.7879821345258824	0.7456242541703084	-0.005383632280870687	0.003936428162559902	0.08215690355171569	0.8675472380057742
1162500.0	42.7541	-72.1415	KGE	0.02226441150248434	0.022715871264655664	0.735369261229735	0.7736631772221592	0.808758308225006	0.7737481242490911	-0.002314933136028152	-0.0010345974573999772	0.07315192654718787	0.8675472380057742
