0.8556232229751153	0.8431975390777536	0.8328166136190454	0.8364626339609521	0.836022922347564	0.8355579449773243	0.8344009823279352	0.8334652673096576	0.8291061980086761	0.8275727781150742	0.8247779255832154	0.823230035390003	0.8216448073245817	0.818547643762831	0.8167376633713896	0.8168556536822428	0.8165362727817107	0.8161879665635072	0.8155799033040996	0.8157361254793131
0.8118633732025722	0.7943095874623538	0.7839769971593085	0.7821973237593871	0.7825670360428814	0.7828452304693546	0.7838170145689898	0.7854303618220096	0.7872390494880386	0.7895578955720808	0.7921822258530211	0.7938075269240564	0.7967735479852598	0.7974979576222299	0.7975431795418891	0.7967400572754559	0.7965569215276047	0.7958974927173033	0.7960125748749859	0.796178322875942
0.8320628465600338	0.8298300446970333	0.8310560078979343	0.8312521004671695	0.8314666099100301	0.8316362981513008	0.8314747898478461	0.8315138998632803	0.8316555959474548	0.8312808853338698	0.8310978555856897	0.8313563458594783	0.8312601006155754	0.8312662039808505	0.8311849698821396	0.8308573738945797	0.8309309657478939	0.8311782786827155	0.8307512931964292	0.8308704364908478
0.7920572297764787	0.7745557056117611	0.7613268488172246	0.752605981271511	0.747182989118998	0.7364450415705556	0.7301164952827144	0.7234453624401822	0.7177725901860007	0.7135554360412958	0.7083423669867951	0.7037513249589873	0.7024533538313738	0.6996268152895941	0.6975912825166496	0.6956976199866942	0.6939050956742301	0.6926089222370775	0.6925121513441581	0.6928563801120527
0.7997402393919788	0.7867102044346874	0.7790911572188974	0.7707206033962761	0.7647682590741327	0.755374519854858	0.7473003862431374	0.7394117568792027	0.7336747893385014	0.7282956000356673	0.7245078682835684	0.7209598532589772	0.7184522320254012	0.7162652132564524	0.7141831569901695	0.7126385231263532	0.7115969336658077	0.7108217301486135	0.710284593960522	0.709973818545086
0.7915972828466474	0.7814809808325041	0.7773219865330664	0.7735070489674001	0.7710822600081835	0.766135040708801	0.761780809564608	0.7596824890616577	0.758849055236019	0.7575172046056923	0.7584905938262816	0.7582078056998447	0.7583784110480088	0.7588640208002647	0.759321543768043	0.7595012447393086	0.7600391498396211	0.7597373638016964	0.7596110943278551	0.759375367451647
0.7705763859510215	0.7486897663154723	0.7302203814967418	0.7142867325783993	0.7017557846735745	0.6899060806318813	0.6813116289865491	0.6759101851913851	0.6713399999555564	0.6675865531262111	0.6652583577927476	0.6656379347909475	0.6632035986991041	0.662641353088512	0.6628636973915032	0.662111095047584	0.6618240514275509	0.6606550149378614	0.6603196430110662	0.6590433489731844
0.7819690654721778	0.7689862683029747	0.7637326035225138	0.7576468411141799	0.7507102144571706	0.7435915219501272	0.740587966766919	0.7397631352636868	0.7372229659884959	0.7347637751191826	0.7344006438746755	0.7329167591230565	0.7325199776793474	0.7311977327007452	0.7317677502077562	0.7323702883556658	0.7308224669906624	0.7305035596039688	0.7306101564650147	0.7291403919039645
0.8092230284378177	0.8026805261177106	0.7974481592440598	0.7924465082787562	0.7888584553450627	0.7849234106411771	0.7801701547669266	0.7757775861650509	0.7717531648630751	0.7685985191205461	0.765574139913601	0.7622099733687331	0.7593685824611328	0.756832800739585	0.7564338961130865	0.7559271617212524	0.7555490082172702	0.7576271961130442	0.7586236129041255	0.7579089106995688
0.8067638650539304	0.7920229309368265	0.7851984287972322	0.7770474063786781	0.775840946010738	0.7727439842962409	0.7734606290126705	0.7670090080429017	0.7689292658652964	0.7654439074391435	0.759330957434709	0.7616215926709453	0.7612160749433597	0.7609017605088833	0.7585047124452949	0.7591263263743877	0.7542306474733839	0.7580444913135528	0.7567823861248054	0.7548064517027894
