0.8431975390777536	0.8385641924112348	0.8338875376465567	0.8291738105963634	0.8244291662483996	0.8196596594072805	0.8148712256141203	0.8100696625289141	0.8052606121347929	0.8004495441873456	0.7956417413051463
0.7943095874623538	0.7867570125548615	0.7787898518854803	0.7704436292287259	0.7617609363698292	0.7527896772134761	0.743581167616293	0.7341882560171441	0.7246636002739929	0.7150581952190012	0.7054202024887766
0.8298300446970333	0.8218341810087989	0.8137788627883772	0.8056877872198773	0.7975847450482033	0.7894930752478833	0.7814351963939028	0.7734322249422977	0.7655036840505536	0.7576673007614382	0.7499388848225712
0.7745557056117611	0.7645657273014731	0.7541526274208257	0.7433478782053835	0.7321884257877772	0.7207151506788919	0.7089712930472132	0.6970010064867536	0.6848481834207332	0.6725556578013465	0.6601648427627127
0.7867102044346874	0.7747140188333435	0.7623128009129063	0.7495834147508432	0.7366046083450066	0.7234542625308902	0.7102071588248189	0.6969333385806715	0.683697047812456	0.6705562063903517	0.6575623083007731
0.7814809808325041	0.771240276775394	0.7606035920240799	0.7496143214072605	0.7383247550436589	0.7267940058992484	0.7150856944477018	0.7032655835220099	0.6913993415365786	0.6795505750125618	0.6677792222657153
0.7486897663154723	0.731405501441662	0.7131561227127641	0.6941302459556578	0.6745526837722144	0.6546742385047758	0.6347590305001272	0.6150707430131924	0.5958592879978264	0.5773492438787977	0.5597310493034147
0.7689862683029747	0.7529833322832336	0.7361772389846606	0.7186994912139237	0.7007038818019921	0.6823615709898825	0.6638553554735811	0.6453733775838091	0.6271025614839094	0.6092221125918056	0.5918974552002382
0.8026805261177106	0.7923496449783174	0.781477440276378	0.7700919338948164	0.7582363599059296	0.7459677800454034	0.7333548562310959	0.7204750020904318	0.7074111990199685	0.6942487727259591	0.6810723891742749
0.7920229309368265	0.781833205338756	0.7710486530794629	0.7596705669270625	0.747711756015625	0.735197123259002	0.7221639286328527	0.7086617293101125	0.694751993943695	0.6805073847831613	0.6660106920410367
0.7851282965610424	0.7759549624347167	0.7663898334123049	0.7564737964416979	0.7462517872658617	0.7357711419093835	0.7250800707912359	0.7142263651495827	0.7032563997758683	0.6922144508595067	0.6811423096804595
0.7955241509833416	0.7875722572954038	0.7791974936845665	0.770381334393389	0.7611125466534624	0.7513884742143366	0.7412161927285239	0.7306134039302217	0.7196089380862012	0.7082427555107222	0.6965653782150498
0.7902421956605317	0.7807572003265675	0.7705590561181914	0.7596441155782534	0.748026005237749	0.7357367564169321	0.7228269549801356	0.7093648612311605	0.6954345666420123	0.6811333502829133	0.6665684590406672
0.8103758392143161	0.8020592769001615	0.7931623995496441	0.783677101413445	0.7736088049951655	0.7629776596785715	0.7518188990225928	0.7401822571259911	0.7281304633705721	0.7157369521025128	0.7030830145972984
0.8060548806151043	0.7946001346874307	0.782802003870707	0.7706975310805834	0.7583275975288795	0.7457359155760744	0.7329681646980359	0.7200713003323062	0.7070930337596255	0.6940814548147698	0.6810847513629325
0.8092781708892696	0.7966108614020562	0.7834316577762206	0.7698006715564083	0.7557899840392817	0.7414814463174657	0.72696399370063	0.7123306790808919	0.6976756448574144	0.6830912399946096	0.6686654533117053
0.8122987428318931	0.803852422767421	0.7950599471438337	0.7859389922677024	0.7765123849425827	0.7668075045905105	0.7568555723581134	0.7466908777222039	0.7363499909092766	0.7258710015897737	0.7152928131297163
0.7656042186936217	0.7580433288849053	0.7502457744747714	0.7422162346412413	0.7339599148630129	0.7254826285031081	0.7167909587421446	0.7078925076027658	0.698796230662918	0.6895128460910673	0.6800552953315098
0.7795859983947296	0.7709963903376897	0.761937453484683	0.7524198796249498	0.7424598588205278	0.7320787281056931	0.7213025492694969	0.710161698417095	0.6986905400354613	0.6869272339187138	0.6749136880852797
0.7968535673644905	0.7880356330225801	0.7787604914804244	0.769055656811667	0.7589574337883013	0.748509742742578	0.7377625831073082	0.726770281607481	0.715589679404873	0.7042783984957446	0.6928932973404422
0.773630927690784	0.7661043093582061	0.7581589760220524	0.7498089056117345	0.7410748852365555	0.7319842463079067	0.7225703492651954	0.7128718472103626	0.7029317720900679	0.6927964964220202	0.6825146274704235
0.7875124360706256	0.7745979009511599	0.7607514554022214	0.7460226546628048	0.7304829107834422	0.7142239223783476	0.6973555666792587	0.6800035170925968	0.6623067523359337	0.6444149913159516	0.6264859638896119
0.7980481105309922	0.7862303225373695	0.7736622883521596	0.7603730962646743	0.7464095160876963	0.7318351907771952	0.7167290119977704	0.7011828894286405	0.6852991641283089	0.6691879027896537	0.6529642524770299
0.7491630718443743	0.737421988187865	0.7245303998528609	0.7104531094982562	0.6951757423489044	0.678712350199441	0.6611151362872726	0.6424855132042255	0.6229845846631561	0.6028400660855064	0.5823461621024328
0.7351986084178193	0.7229909255689932	0.7096464729504248	0.6952168192949831	0.6798007221276082	0.6635417332573759	0.6466215800323474	0.6292502583324238	0.6116542429770185	0.5940643232089093	0.5767043534055631
0.7989288743955262	0.7876198339283053	0.7755848559847942	0.7628168622902866	0.7493286926104318	0.7351559985867632	0.7203590625610348	0.7050231136647187	0.6892568529353514	0.6731891177326894	0.6569638736745362
0.8062664603397051	0.7958359197253138	0.7850602293008727	0.7739881486749651	0.7626732379595216	0.751172114918178	0.7395427568929631	0.7278429454127897	0.716128920137622	0.7044542773452686	0.692869121101113
0.7433941813940154	0.7295155855034465	0.7143476179720074	0.6979020269889529	0.6802363650420371	0.6614606671967895	0.6417423521258347	0.6213081622768362	0.6004416679467163	0.5794748747696941	0.5587730444039324
